Length,Entropy,Vowel,Consonant,Special,V Con,C Vow,Lines,State
10342,5.124347497130886,2580,4274,3488,0.6036499766027141,1.6565891472868217,349,0
780,4.863941707539802,201,351,228,0.5726495726495726,1.7462686567164178,25,0
9498,5.850019839624175,1765,4918,2815,0.35888572590483936,2.786402266288952,86,0
14326,5.937935238157623,2723,7854,3749,0.34670231729055256,2.884318766066838,85,0
29683,5.746741781944825,5634,13593,10456,0.4144780401677334,2.4126730564430243,451,0
2299,4.875965437467095,745,1168,386,0.6378424657534246,1.5677852348993289,55,0
1820,4.924230224768508,580,905,335,0.6408839779005525,1.5603448275862069,46,0
36106,4.787846141716713,8472,14006,13628,0.6048836213051549,1.6532105760151086,1371,0
46493,4.4013763476023255,9544,15189,21760,0.6283494634274804,1.5914710813076278,1557,0
756,5.132180500169039,194,364,198,0.532967032967033,1.8762886597938144,20,0
6708,4.832812843800633,1799,2960,1949,0.6077702702702703,1.6453585325180655,348,0
1415,4.953229678355075,357,677,381,0.5273264401772526,1.8963585434173669,45,0
89,4.652645303005377,26,51,12,0.5098039215686274,1.9615384615384615,3,0
17626,4.552203578575974,3994,6240,7392,0.6400641025641025,1.5623435152729093,610,0
105,3.713578984308018,19,35,51,0.5428571428571428,1.8421052631578947,8,0
18126,3.3710805585691594,2134,3773,12219,0.565597667638484,1.768041237113402,610,0
13264,4.587697191929933,3334,5143,4787,0.6482597705619288,1.5425914817036592,410,0
672,4.7086643121792,126,263,283,0.4790874524714829,2.0873015873015874,25,0
4067,4.748997088459872,1149,1740,1178,0.6603448275862069,1.514360313315927,123,0
749,5.048032617858188,227,359,163,0.6323119777158774,1.5814977973568283,17,0
634,5.142165145223606,171,304,159,0.5625,1.7777777777777777,34,0
6058,4.600488299087081,1523,2334,2201,0.6525278491859469,1.5325016414970454,288,0
589,4.86460814798216,173,299,117,0.5785953177257525,1.7283236994219653,21,0
1033,5.151879931682147,269,477,287,0.5639412997903563,1.7732342007434945,51,0
1052,5.090555964765098,288,480,284,0.6,1.6666666666666667,51,0
5370,4.816445952971304,1528,2345,1497,0.6515991471215352,1.5346858638743455,140,0
5903,4.804886094794144,1541,2503,1859,0.6156612065521374,1.6242699545749513,177,0
3492,4.805746742909952,912,1432,1148,0.6368715083798883,1.5701754385964912,97,0
71591,4.549319500185243,17037,27520,27034,0.6190770348837209,1.6153078593649117,2624,0
3545,4.755353113835295,847,1423,1275,0.5952213633169361,1.6800472255017709,120,0
7274,3.3755320371366784,940,1629,4705,0.5770411295273173,1.7329787234042553,192,0
8389,4.555452317276619,1680,2977,3732,0.564326503191132,1.7720238095238094,166,0
27043,5.071409031842725,6770,11703,8570,0.5784841493634111,1.728655834564254,1018,0
7309,4.687342260737259,1467,2628,3214,0.5582191780821918,1.7914110429447854,233,0
6883,4.558494005807374,1621,2773,2489,0.584565452578435,1.7106724244293645,228,0
7202,5.231000890704051,1833,3053,2316,0.6003930560104815,1.6655755591925805,251,0
4636,5.191658650146649,1216,2134,1286,0.569821930646673,1.7549342105263157,104,0
316,4.5116917242427155,93,167,56,0.5568862275449101,1.7956989247311828,8,0
3569,4.556972647032445,673,1278,1618,0.52660406885759,1.8989598811292718,105,0
15150,4.974669916297126,3837,6552,4761,0.5856227106227107,1.707584050039093,553,0
1226,4.946605758284591,332,571,323,0.5814360770577933,1.7198795180722892,40,0
7038,4.853425718160433,1574,2780,2684,0.5661870503597123,1.7662007623888183,239,0
15284,4.682729579112515,3328,6385,5571,0.521221613155834,1.9185697115384615,482,0
9903,5.934777733773162,1560,4414,3929,0.3534209333937472,2.8294871794871796,153,0
2009,4.90351625644643,615,958,436,0.6419624217118998,1.5577235772357723,44,0
756,5.145875572626624,196,358,202,0.547486033519553,1.8265306122448979,20,0
321,4.631283817926402,67,138,116,0.4855072463768116,2.0597014925373136,17,0
529,4.3250981724772295,91,184,254,0.4945652173913043,2.021978021978022,33,0
725,4.291444266066554,126,245,354,0.5142857142857142,1.9444444444444444,36,0
2057,4.388822444357746,422,721,914,0.5852981969486823,1.7085308056872037,96,0
2056,4.387886136690004,422,721,913,0.5852981969486823,1.7085308056872037,96,0
310,4.61328388726548,63,134,113,0.4701492537313433,2.126984126984127,16,0
15280,4.978104020565359,4449,7474,3357,0.5952635804120953,1.6799280737244324,775,0
94647,4.592694575093059,18824,31966,43857,0.5888756804104361,1.6981512962175946,1857,0
1393,5.13946966340835,274,575,544,0.4765217391304348,2.0985401459854014,52,0
131,4.632884050668644,21,37,73,0.5675675675675675,1.7619047619047619,13,0
452,4.820068394685529,100,179,173,0.5586592178770949,1.79,25,0
2716,4.579290972853332,563,936,1217,0.6014957264957265,1.6625222024866786,122,0
647,4.7972092379635365,147,246,254,0.5975609756097561,1.6734693877551021,25,0
184,4.854052831008596,45,86,53,0.5232558139534884,1.9111111111111112,6,0
2192,4.534918032691745,459,801,932,0.5730337078651685,1.7450980392156863,89,0
981,4.685535564236204,214,362,405,0.5911602209944752,1.691588785046729,32,0
34216,4.821672250410021,7948,13733,12535,0.5787519114541615,1.7278560644187217,901,0
42746,4.704088511052038,11553,18462,12731,0.6257718557036074,1.59802648662685,772,0
157,4.352491817647161,45,56,56,0.8035714285714286,1.2444444444444445,14,0
756,5.144962889308228,193,361,202,0.5346260387811634,1.8704663212435233,20,0
1573,5.273171929736504,389,740,444,0.5256756756756756,1.9023136246786632,70,0
17708,4.679881744463741,4678,7283,5747,0.6423177262117259,1.556861906797777,448,0
3254,4.656721638914217,852,1415,987,0.6021201413427562,1.6607981220657277,92,0
3288,4.642928457145592,858,1439,991,0.5962473940236275,1.6771561771561772,93,0
1513,4.479620063677618,317,528,668,0.6003787878787878,1.665615141955836,52,0
36278,5.328719593796834,9123,16528,10627,0.5519724104549855,1.8116847528225364,1346,0
2786,4.585612511864011,789,1124,873,0.7019572953736655,1.4245880861850444,85,0
3384,4.6678415705897915,954,1402,1028,0.6804564907275321,1.469601677148847,95,0
2873,4.541373156241685,821,1173,879,0.6999147485080989,1.4287454323995128,89,0
277,4.793347169918781,77,127,73,0.6062992125984252,1.6493506493506493,12,0
140,5.0320662607866575,28,58,54,0.4827586206896552,2.0714285714285716,8,0
35,4.343289445392767,10,18,7,0.5555555555555556,1.8,2,0
262570,3.5300113434463523,33139,54578,174853,0.6071860456594232,1.6469416699357253,10776,0
40674,4.839704971288022,8769,15070,16835,0.5818845388188454,1.7185539970350097,1083,0
20567,5.2289720990295026,5714,9571,5282,0.5970118064987985,1.675008750437522,616,0
4463,4.893344494896894,1271,1980,1212,0.6419191919191919,1.5578284815106216,155,0
1559,5.12162893366108,449,722,388,0.6218836565096952,1.6080178173719377,39,0
1946,5.491589192172243,471,939,536,0.5015974440894568,1.9936305732484076,61,0
5321,5.006878190256453,1395,2386,1540,0.5846605196982397,1.7103942652329749,232,0
14400,5.385847943729027,3482,6515,4403,0.5344589409056024,1.8710511200459505,339,0
3081,4.4496102018295485,783,1134,1164,0.6904761904761905,1.4482758620689655,91,0
45,4.489199419023814,12,26,7,0.46153846153846156,2.1666666666666665,2,0
143063,4.569580267371469,31713,52472,58878,0.6043794785790517,1.6545896004792988,3885,0
156001,4.779842004133843,35354,58080,62567,0.6087121212121213,1.6428126944617298,3552,0
75169,4.65676779665156,18104,30022,27043,0.6030244487375924,1.65830755634114,2040,0
9345,4.770653987599564,2336,4140,2869,0.5642512077294686,1.7722602739726028,205,0
44161,4.774606617599115,11876,18208,14077,0.6522407732864675,1.5331761535870663,1333,0
10940,4.66485316250288,2757,4490,3693,0.6140311804008909,1.6285817918026841,287,0
53527,4.807446478401222,13383,21640,18504,0.618438077634011,1.6169767615631772,1354,0
61,4.457125609498449,18,32,11,0.5625,1.7777777777777777,2,0
126845,4.854834954559164,28752,48930,49163,0.587614960147149,1.7017946577629381,3045,0
10417,4.868968022693962,2553,4162,3702,0.6134070158577607,1.6302389345867607,338,0
7330,4.906254998860932,1843,3184,2303,0.5788316582914573,1.7276180141074335,276,0
11241,4.6329668799034485,2729,4547,3965,0.6001759401803387,1.6661780872114327,308,0
14340,4.859478866812442,3694,6222,4424,0.593699774991964,1.6843530048727666,303,0
16273,4.891317236016544,4229,7086,4958,0.5968106124753034,1.6755734216126743,326,0
62782,4.473300229079731,12428,21654,28700,0.5739355315415166,1.7423559703894431,1942,0
2699,4.613537783383768,625,1169,905,0.5346449957228401,1.8704,99,0
8976,4.9091706124428125,2286,3507,3183,0.6518391787852865,1.5341207349081365,253,0
4590,4.66024528189815,1138,1885,1567,0.6037135278514589,1.6564147627416521,142,0
7869,5.335805199618222,1959,3440,2470,0.5694767441860465,1.7559979581419092,139,0
19227,4.63467995422348,4082,7264,7881,0.5619493392070485,1.7795198432141108,311,0
7198,4.784172141342523,1524,2856,2818,0.5336134453781513,1.874015748031496,227,0
32311,5.083568175362182,8505,14512,9294,0.586066703417861,1.7062904174015285,980,0
56433,4.644791748413873,12817,21743,21873,0.5894770730809916,1.6964188187563392,1725,0
2220,4.956837384710966,624,1097,499,0.568824065633546,1.7580128205128205,77,0
477,4.510987277706545,109,204,164,0.5343137254901961,1.871559633027523,26,0
8752,5.098615959179941,2320,3913,2519,0.5928954766164068,1.6866379310344828,402,0
23591,4.650054556179625,5316,9011,9264,0.5899456220175341,1.695071482317532,680,0
48732,4.949061770064723,11573,18998,18161,0.6091693862511843,1.6415795385811804,1225,0
8885,4.968290624654557,2103,3789,2993,0.555027711797308,1.8017118402282453,291,0
12386,5.205888160053822,2985,5382,4019,0.5546265328874025,1.8030150753768843,524,0
4539,4.478330951181044,972,1819,1748,0.5343595382078065,1.8713991769547325,136,0
58567,4.8229291634472595,13036,22664,22867,0.5751853159195199,1.7385701135317582,1500,0
9062,5.078490647195519,2308,4086,2668,0.5648556045031816,1.7703639514731369,302,0
3635,4.83734878826648,740,1443,1452,0.5128205128205128,1.95,120,0
4798,5.240433105350635,1276,2089,1433,0.610818573480134,1.6371473354231976,116,0
485,4.6403394338758455,137,220,128,0.6227272727272727,1.6058394160583942,17,0
26574,4.455097284354855,6153,10437,9984,0.5895372233400402,1.6962457337883958,522,0
459,5.002640052069578,122,241,96,0.5062240663900415,1.9754098360655739,18,0
232,2.1202637598121807,19,31,182,0.6129032258064516,1.631578947368421,4,0
30026,4.790219117622431,7040,12131,10855,0.580331382408705,1.723153409090909,564,0
29195,4.784536301262252,6587,11405,11203,0.5775537045155633,1.731440716562927,534,0
4786,3.093515729335915,466,811,3509,0.5745992601726264,1.740343347639485,174,0
468,4.746158596377707,119,204,145,0.5833333333333334,1.7142857142857142,21,0
48172,4.880678447289135,10350,18711,19111,0.5531505531505532,1.8078260869565217,1175,0
3177,5.033527039083671,830,1359,988,0.6107431935246505,1.6373493975903615,97,0
727,5.031465360457207,200,358,169,0.5586592178770949,1.79,33,0
2234,4.803531234665062,531,908,795,0.5848017621145375,1.7099811676082863,59,0
1703,4.80304928072987,436,690,577,0.6318840579710145,1.5825688073394495,46,0
2395,4.80704557338261,624,930,841,0.6709677419354839,1.4903846153846154,68,0
1861,4.854415796513235,463,763,635,0.6068152031454783,1.6479481641468683,48,0
2770,4.736903669778735,633,1107,1030,0.5718157181571816,1.7488151658767772,80,0
826,4.956149034687771,234,395,197,0.5924050632911393,1.688034188034188,16,0
2055,4.83834682709954,569,911,575,0.6245883644346871,1.601054481546573,62,0
303,5.1753027183512295,77,144,82,0.5347222222222222,1.87012987012987,12,0
10008,4.528864098887982,2173,3775,4060,0.5756291390728476,1.7372296364473079,346,0
146703,5.1716338567653874,39121,66013,41569,0.5926256949388756,1.6874057411620358,3902,0
2352,4.8694853245025955,618,1053,681,0.5868945868945868,1.703883495145631,75,0
1730,4.882742357176316,491,728,511,0.6744505494505495,1.4826883910386965,34,0
68747,5.0210422015108955,17363,30502,20882,0.5692413612222149,1.7567240684213559,2254,0
297,4.7507739894861,82,166,49,0.4939759036144578,2.024390243902439,10,0
3584,4.762667107598244,1106,1616,862,0.6844059405940595,1.461121157323689,107,0
1855,4.875725127216977,560,810,485,0.691358024691358,1.4464285714285714,45,0
2594,4.945680237958394,761,1106,727,0.6880650994575045,1.4533508541392903,79,0
2046,4.918691939803208,631,894,521,0.7058165548098434,1.4167987321711568,45,0
5519,4.9492171908130125,1708,2490,1321,0.6859437751004016,1.4578454332552693,175,0
3729,4.866267015403853,873,1577,1279,0.553582752060875,1.8064146620847652,106,0
2685,4.819028958043188,724,1080,881,0.6703703703703704,1.4917127071823204,63,0
512,4.814757076510983,133,230,149,0.5782608695652174,1.7293233082706767,21,0
10194,4.923308449366227,2361,4456,3377,0.5298473967684022,1.8873358746293942,290,0
4229,4.941040813484223,1111,1756,1362,0.6326879271070615,1.5805580558055805,75,0
2174,4.962588010960297,571,942,661,0.6061571125265393,1.6497373029772329,54,0
3516,4.720562592789016,855,1403,1258,0.609408410548824,1.6409356725146198,115,0
10614,4.909232508291194,2627,4226,3761,0.6216280170373876,1.608679101636848,368,0
15204,4.999000282500845,4008,6655,4541,0.6022539444027047,1.6604291417165669,430,0
32559,4.564496335150145,7282,12005,13272,0.6065805914202416,1.6485855534193903,879,0
2412,4.920635144610265,777,1157,478,0.6715643906655142,1.489060489060489,67,0
41119,4.863414915340051,11673,17348,12098,0.6728729536546,1.4861646534738284,536,0
3667,4.796018094431639,854,1433,1380,0.5959525471039777,1.6779859484777517,77,0
3894,5.180722907557404,1270,1966,658,0.6459816887080366,1.5480314960629922,74,0
1734,5.286968699142932,464,872,398,0.5321100917431193,1.8793103448275863,60,0
1733,5.287596923053423,464,871,398,0.5327210103329506,1.8771551724137931,60,0
2239,4.988699471287077,647,1020,572,0.634313725490196,1.5765069551777435,61,0
2045,5.266860724393932,570,1020,455,0.5588235294117647,1.7894736842105263,68,0
3002,5.172344963605104,891,1521,590,0.5857988165680473,1.707070707070707,81,0
3255,3.9635114850518023,659,1045,1551,0.630622009569378,1.5857359635811836,69,0
821,4.785560627488096,236,368,217,0.6413043478260869,1.5593220338983051,27,0
3696,4.53877240724736,873,1442,1381,0.6054091539528432,1.6517754868270331,111,0
2324,4.885068764261842,763,1101,460,0.6930063578564941,1.4429882044560944,67,0
1598,4.5104803088399334,345,571,682,0.6042031523642732,1.655072463768116,70,0
35846,4.665692263821238,8428,13913,13505,0.6057643930137282,1.6508068343616515,1031,0
29928,4.925935112448899,7880,13891,8157,0.5672737743862932,1.7628172588832487,729,0
3105,4.831147529304941,1034,1501,570,0.6888740839440373,1.4516441005802707,73,0
1460,4.855867447286163,498,691,271,0.7206946454413893,1.3875502008032128,39,0
439,3.7835257578931416,82,135,222,0.6074074074074074,1.646341463414634,23,0
2439,5.081886012128429,746,1170,523,0.6376068376068376,1.5683646112600536,59,0
2337,5.074323950151972,717,1129,491,0.6350752878653676,1.5746164574616457,58,0
6124,5.076860631928849,1660,2614,1850,0.6350420811017597,1.574698795180723,191,0
37614,5.006421283702717,9833,16317,11464,0.6026230311944598,1.6594121834638462,1145,0
16673,4.918421287193933,4513,7332,4828,0.6155210038188762,1.6246399290937292,403,0
23208,4.830216857227184,6631,10406,6171,0.6372285220065347,1.569295732167094,479,0
35159,4.965791298621648,10072,16023,9064,0.6285963926855146,1.590845909451946,852,0
3084,3.337281333358707,400,686,1998,0.5830903790087464,1.715,86,0
9958,4.91761546283148,2629,4042,3287,0.6504205838693716,1.5374667173830354,241,0
1338,4.892901526432649,435,652,251,0.6671779141104295,1.4988505747126437,38,0
15596,4.745474478440153,4215,6341,5040,0.6647216527361615,1.5043890865954923,538,0
14060,4.749672461920534,3534,5629,4897,0.6278202167347664,1.5928126768534239,431,0
67223,4.891254659739435,18490,29641,19092,0.62379811747242,1.6030827474310438,2023,0
5204,4.643662200965646,1341,2044,1819,0.6560665362035225,1.5242356450410142,167,0
558,5.009458652768045,166,285,107,0.5824561403508772,1.716867469879518,14,0
7612,4.456083609250552,1585,2845,3182,0.5571177504393673,1.7949526813880126,238,0
68587,4.88364693457506,18840,30211,19536,0.6236139154612559,1.603556263269639,2082,0
30063,4.8584288350234495,8241,13284,8538,0.6203703703703703,1.6119402985074627,981,0
23679,4.976323756952499,4846,9314,9519,0.52029203349796,1.9219975237309121,727,0
718,4.936773377738039,192,276,250,0.6956521739130435,1.4375,23,0
7103,4.901243036696461,1610,2959,2534,0.5441027374112876,1.837888198757764,218,0
432,4.704077310607687,124,190,118,0.6526315789473685,1.532258064516129,17,0
1615,5.272855010721602,435,721,459,0.6033287101248266,1.657471264367816,38,0
1068,4.870365848069561,311,504,253,0.6170634920634921,1.6205787781350482,23,0
400,5.083918839586319,116,197,87,0.5888324873096447,1.6982758620689655,14,0
7402,4.774834745493734,1938,3201,2263,0.60543580131209,1.651702786377709,163,0
10104,5.418250972461007,2173,4306,3625,0.504644681839294,1.9815922687528762,338,0
13767,4.474970238275603,2694,5232,5841,0.5149082568807339,1.9420935412026725,467,0
3403,5.131664417430806,827,1649,927,0.501516070345664,1.9939540507859734,82,0
372,4.927390344277738,93,176,103,0.5284090909090909,1.89247311827957,12,0
560,4.865928641788439,152,243,165,0.6255144032921811,1.5986842105263157,35,0
2848,5.073812832551933,741,1244,863,0.5956591639871383,1.678812415654521,94,0
